Global Size: 24708 byte                                                                                          Version 1.01 (Aug  6, 2014)
Object Version: 1
+=======+=====+=======================+============================================+==============+====================+===+===+===+===+===+
| OFS   | bit | parameter             | parameter                                  | data(hex)    | value              |TYP|SOC|SUB|PID|IDX|
|  6868 |     | MIDI                  | (External Set70 - Pad8) Note/CC#           | FF~F7        | Off~CC#119         |   |   |   |   |   |
|  6869 |     |                       |                                            |              |                    |   |   |   |   |   |
+=======+=====+=======================+============================================+==============+====================+===+===+===+===+===+
|  6870 |     | MIDI                  | (External Set71 - Knob1) Channel           | 00~10        | 1~Gch              | 15|  0|  0| 40|  0|
|  6871 |     | MIDI                  | (External Set71 - Knob1) CC# Assign        | FF~77        | Off~CC#119         | 15|  0|  0| 41|  0|
|  6872 |     | MIDI                  | (External Set71 - Knob2) Channel           | 00~10        | 1~Gch              | 15|  0|  0| 40|  1|
|  6873 |     | MIDI                  | (External Set71 - Knob2) CC# Assign        | FF~77        | Off~CC#119         | 15|  0|  0| 41|  1|
|  6874 |     | MIDI                  | (External Set71 - Knob3) Channel           | 00~10        | 1~Gch              | 15|  0|  0| 40|  2|
|  6875 |     | MIDI                  | (External Set71 - Knob3) CC# Assign        | FF~77        | Off~CC#119         | 15|  0|  0| 41|  2|
|  6876 |     | MIDI                  | (External Set71 - Knob4) Channel           | 00~10        | 1~Gch              | 15|  0|  0| 40|  3|
|  6877 |     | MIDI                  | (External Set71 - Knob4) CC# Assign        | FF~77        | Off~CC#119         | 15|  0|  0| 41|  3|
|  6878 |     | MIDI                  | (External Set71 - Knob5) Channel           | 00~10        | 1~Gch              | 15|  0|  0| 40|  4|
|  6879 |     | MIDI                  | (External Set71 - Knob5) CC# Assign        | FF~77        | Off~CC#119         | 15|  0|  0| 41|  4|
|  6880 |     | MIDI                  | (External Set71 - Knob6) Channel           | 00~10        | 1~Gch              | 15|  0|  0| 40|  5|
|  6881 |     | MIDI                  | (External Set71 - Knob6) CC# Assign        | FF~77        | Off~CC#119         | 15|  0|  0| 41|  5|
|  6882 |     | MIDI                  | (External Set71 - Knob7) Channel           | 00~10        | 1~Gch              | 15|  0|  0| 40|  6|
|  6883 |     | MIDI                  | (External Set71 - Knob7) CC# Assign        | FF~77        | Off~CC#119         | 15|  0|  0| 41|  6|
|  6884 |     | MIDI                  | (External Set71 - Knob8) Channel           | 00~10        | 1~Gch              | 15|  0|  0| 40|  7|
|  6885 |     | MIDI                  | (External Set71 - Knob8) CC# Assign        | FF~77        | Off~CC#119         | 15|  0|  0| 41|  7|
|  6886 |     | MIDI                  | (External Set71 - Switch1) Channel         | 00~10        | 1~Gch              | 15|  0|  0| 42|  0|
|  6887 |     | MIDI                  | (External Set71 - Switch1) CC# Assign      | FF~77        | Off~CC#119         | 15|  0|  0| 43|  0|
|  6888 |     | MIDI                  | (External Set71 - Switch2) Channel         | 00~10        | 1~Gch              | 15|  0|  0| 42|  1|
|  6889 |     | MIDI                  | (External Set71 - Switch2) CC# Assign      | FF~77        | Off~CC#119         | 15|  0|  0| 43|  1|
|  6890 |     | MIDI                  | (External Set71 - Switch3) Channel         | 00~10        | 1~Gch              | 15|  0|  0| 42|  2|
|  6891 |     | MIDI                  | (External Set71 - Switch3) CC# Assign      | FF~77        | Off~CC#119         | 15|  0|  0| 43|  2|
|  6892 |     | MIDI                  | (External Set71 - Switch4) Channel         | 00~10        | 1~Gch              | 15|  0|  0| 42|  3|
|  6893 |     | MIDI                  | (External Set71 - Switch4) CC# Assign      | FF~77        | Off~CC#119         | 15|  0|  0| 43|  3|
|  6894 |     | MIDI                  | (External Set71 - Switch5) Channel         | 00~10        | 1~Gch              | 15|  0|  0| 42|  4|
|  6895 |     | MIDI                  | (External Set71 - Switch5) CC# Assign      | FF~77        | Off~CC#119         | 15|  0|  0| 43|  4|
|  6896 |     | MIDI                  | (External Set71 - Switch6) Channel         | 00~10        | 1~Gch              | 15|  0|  0| 42|  5|
|  6897 |     | MIDI                  | (External Set71 - Switch6) CC# Assign      | FF~77        | Off~CC#119         | 15|  0|  0| 43|  5|
|  6898 |     | MIDI                  | (External Set71 - Switch7) Channel         | 00~10        | 1~Gch              | 15|  0|  0| 42|  6|
|  6899 |     | MIDI                  | (External Set71 - Switch7) CC# Assign      | FF~77        | Off~CC#119         | 15|  0|  0| 43|  6|
|  6900 |     | MIDI                  | (External Set71 - Switch8) Channel         | 00~10        | 1~Gch              | 15|  0|  0| 42|  7|
|  6901 |     | MIDI                  | (External Set71 - Switch8) CC# Assign      | FF~77        | Off~CC#119         | 15|  0|  0| 43|  7|
|  6902 |     | MIDI                  | (External Set71 - Switch9) Channel         | 00~10        | 1~Gch              | 15|  0|  0| 44|  0|
|  6903 |     | MIDI                  | (External Set71 - Switch9) CC# Assign      | FF~77        | Off~CC#119         | 15|  0|  0| 45|  0|
|  6904 |     | MIDI                  | (External Set71 - Switch10) Channel        | 00~10        | 1~Gch              | 15|  0|  0| 44|  1|
|  6905 |     | MIDI                  | (External Set71 - Switch10) CC# Assign     | FF~77        | Off~CC#119         | 15|  0|  0| 45|  1|
|  6906 |     | MIDI                  | (External Set71 - Switch11) Channel        | 00~10        | 1~Gch              | 15|  0|  0| 44|  2|
|  6907 |     | MIDI                  | (External Set71 - Switch11) CC# Assign     | FF~77        | Off~CC#119         | 15|  0|  0| 45|  2|
|  6908 |     | MIDI                  | (External Set71 - Switch12) Channel        | 00~10        | 1~Gch              | 15|  0|  0| 44|  3|
|  6909 |     | MIDI                  | (External Set71 - Switch12) CC# Assign     | FF~77        | Off~CC#119         | 15|  0|  0| 45|  3|
|  6910 |     | MIDI                  | (External Set71 - Switch13) Channel        | 00~10        | 1~Gch              | 15|  0|  0| 44|  4|
|  6911 |     | MIDI                  | (External Set71 - Switch13) CC# Assign     | FF~77        | Off~CC#119         | 15|  0|  0| 45|  4|
|  6912 |     | MIDI                  | (External Set71 - Switch14) Channel        | 00~10        | 1~Gch              | 15|  0|  0| 44|  5|
|  6913 |     | MIDI                  | (External Set71 - Switch14) CC# Assign     | FF~77        | Off~CC#119         | 15|  0|  0| 45|  5|
|  6914 |     | MIDI                  | (External Set71 - Switch15) Channel        | 00~10        | 1~Gch              | 15|  0|  0| 44|  6|
|  6915 |     | MIDI                  | (External Set71 - Switch15) CC# Assign     | FF~77        | Off~CC#119         | 15|  0|  0| 45|  6|
|  6916 |     | MIDI                  | (External Set71 - Switch16) Channel        | 00~10        | 1~Gch              | 15|  0|  0| 44|  7|
|  6917 |     | MIDI                  | (External Set71 - Switch16) CC# Assign     | FF~77        | Off~CC#119         | 15|  0|  0| 45|  7|
|  6918 |     | MIDI                  | (External Set71 - Slider1) Channel         | 00~10        | 1~Gch              | 15|  0|  0| 46|  0|
|  6919 |     | MIDI                  | (External Set71 - Slider1) CC# Assign      | FF~77        | Off~CC#119         | 15|  0|  0| 47|  0|
|  6920 |     | MIDI                  | (External Set71 - Slider2) Channel         | 00~10        | 1~Gch              | 15|  0|  0| 46|  1|
|  6921 |     | MIDI                  | (External Set71 - Slider2) CC# Assign      | FF~77        | Off~CC#119         | 15|  0|  0| 47|  1|
|  6922 |     | MIDI                  | (External Set71 - Slider3) Channel         | 00~10        | 1~Gch              | 15|  0|  0| 46|  2|
|  6923 |     | MIDI                  | (External Set71 - Slider3) CC# Assign      | FF~77        | Off~CC#119         | 15|  0|  0| 47|  2|
|  6924 |     | MIDI                  | (External Set71 - Slider4) Channel         | 00~10        | 1~Gch              | 15|  0|  0| 46|  3|
|  6925 |     | MIDI                  | (External Set71 - Slider4) CC# Assign      | FF~77        | Off~CC#119         | 15|  0|  0| 47|  3|
|  6926 |     | MIDI                  | (External Set71 - Slider5) Channel         | 00~10        | 1~Gch              | 15|  0|  0| 46|  4|
|  6927 |     | MIDI                  | (External Set71 - Slider5) CC# Assign      | FF~77        | Off~CC#119         | 15|  0|  0| 47|  4|
|  6928 |     | MIDI                  | (External Set71 - Slider6) Channel         | 00~10        | 1~Gch              | 15|  0|  0| 46|  5|
|  6929 |     | MIDI                  | (External Set71 - Slider6) CC# Assign      | FF~77        | Off~CC#119         | 15|  0|  0| 47|  5|
|  6930 |     | MIDI                  | (External Set71 - Slider7) Channel         | 00~10        | 1~Gch              | 15|  0|  0| 46|  6|
|  6931 |     | MIDI                  | (External Set71 - Slider7) CC# Assign      | FF~77        | Off~CC#119         | 15|  0|  0| 47|  6|
|  6932 |     | MIDI                  | (External Set71 - Slider8) Channel         | 00~10        | 1~Gch              | 15|  0|  0| 46|  7|
|  6933 |     | MIDI                  | (External Set71 - Slider8) CC# Assign      | FF~77        | Off~CC#119         | 15|  0|  0| 47|  7|
|  6934 |     | MIDI                  | (External Set71 - SliderMaster) Channel    | 00~10        | 1~Gch              | 15|  0|  0| 46|  8|
|  6935 |     | MIDI                  | (External Set71 - SliderMaster) CC# Assign | FF~77        | Off~CC#119         | 15|  0|  0| 47|  8|
|  6936 |     | MIDI                  | (External Set71 - Pad1) Channel            | 00~10        | 1~Gch              |   |   |   |   |   |
|  6937 |     | MIDI                  | (External Set71 - Pad1) Velocity           | 01~7F        | 1~127              |   |   |   |   |   |
|  6938 |     | MIDI                  | (External Set71 - Pad1) Note/CC#           | FF~F7        | Off~CC#119         |   |   |   |   |   |
|  6939 |     |                       |                                            |              |                    |   |   |   |   |   |
|  6940 |     | MIDI                  | (External Set71 - Pad2) Channel            | 00~10        | 1~Gch              |   |   |   |   |   |
|  6941 |     | MIDI                  | (External Set71 - Pad2) Velocity           | 01~7F        | 1~127              |   |   |   |   |   |
|  6942 |     | MIDI                  | (External Set71 - Pad2) Note/CC#           | FF~F7        | Off~CC#119         |   |   |   |   |   |
|  6943 |     |                       |                                            |              |                    |   |   |   |   |   |
|  6944 |     | MIDI                  | (External Set71 - Pad3) Channel            | 00~10        | 1~Gch              |   |   |   |   |   |
|  6945 |     | MIDI                  | (External Set71 - Pad3) Velocity           | 01~7F        | 1~127              |   |   |   |   |   |
|  6946 |     | MIDI                  | (External Set71 - Pad3) Note/CC#           | FF~F7        | Off~CC#119         |   |   |   |   |   |
|  6947 |     |                       |                                            |              |                    |   |   |   |   |   |
|  6948 |     | MIDI                  | (External Set71 - Pad4) Channel            | 00~10        | 1~Gch              |   |   |   |   |   |
|  6949 |     | MIDI                  | (External Set71 - Pad4) Velocity           | 01~7F        | 1~127              |   |   |   |   |   |
|  6950 |     | MIDI                  | (External Set71 - Pad4) Note/CC#           | FF~F7        | Off~CC#119         |   |   |   |   |   |
|  6951 |     |                       |                                            |              |                    |   |   |   |   |   |
